school,minority,sex,ses,mathach,meanses,size,sector
1499,Yes,Female,0.432,11.685,-0.46,1921,Public
1499,Yes,Male,-1.808,-0.818,-0.46,1921,Public
1499,Yes,Female,-1.068,6.718,-0.46,1921,Public
1499,No,Female,-0.008,13.72,-0.46,1921,Public
1499,No,Male,0.222,21.907,-0.46,1921,Public
1499,No,Female,-0.498,-2.195,-0.46,1921,Public
1499,No,Female,-0.258,8.519,-0.46,1921,Public
1499,Yes,Female,-1.788,1.679,-0.46,1921,Public
1499,No,Female,-0.648,-1.744,-0.46,1921,Public
1499,No,Female,-0.178,6.795,-0.46,1921,Public
1499,Yes,Female,-1.078,4.179,-0.46,1921,Public
1499,No,Male,-0.398,7.709,-0.46,1921,Public
1499,No,Female,0.832,5.35,-0.46,1921,Public
1499,Yes,Female,-0.678,0.259,-0.46,1921,Public
1499,Yes,Male,-0.348,7.983,-0.46,1921,Public
1499,No,Male,0.192,9.901,-0.46,1921,Public
1499,Yes,Female,-1.468,2.497,-0.46,1921,Public
1499,No,Female,0.362,23.542,-0.46,1921,Public
1499,Yes,Female,-0.328,13.571,-0.46,1921,Public
1499,No,Female,-0.148,21.421,-0.46,1921,Public
1499,No,Female,-0.938,3.676,-0.46,1921,Public
1499,Yes,Male,-0.018,4.856,-0.46,1921,Public
1499,No,Female,0.842,14.056,-0.46,1921,Public
1499,Yes,Male,-1.598,1.67,-0.46,1921,Public
1499,No,Male,-0.218,8.401,-0.46,1921,Public
1499,Yes,Male,-1.068,10.964,-0.46,1921,Public
1499,No,Male,-0.628,11.955,-0.46,1921,Public
1499,Yes,Female,-1.068,1.647,-0.46,1921,Public
1499,No,Female,-1.118,4.267,-0.46,1921,Public
1499,No,Male,-0.228,5.376,-0.46,1921,Public
1499,No,Male,0.282,6.672,-0.46,1921,Public
1499,Yes,Female,-1.818,8.532,-0.46,1921,Public
1499,No,Female,0.542,5.681,-0.46,1921,Public
1499,Yes,Male,-1.718,2.727,-0.46,1921,Public
1499,No,Male,0.102,7.88,-0.46,1921,Public
1637,No,Male,-0.158,4.213,-0.699,100,Public
1637,Yes,Male,-0.658,10.524,-0.699,100,Public
1637,No,Male,0.622,5.571,-0.699,100,Public
1637,Yes,Female,-1.748,4.062,-0.699,100,Public
1637,No,Male,0.232,9.826,-0.699,100,Public
1637,Yes,Female,-0.368,-0.538,-0.699,100,Public
1637,Yes,Female,-0.388,7.032,-0.699,100,Public
1637,Yes,Male,-1.238,-1.437,-0.699,100,Public
1637,No,Male,-0.968,3.77,-0.699,100,Public
1637,Yes,Female,-0.498,6.689,-0.699,100,Public
1637,Yes,Female,-0.028,-2.832,-0.699,100,Public
1637,Yes,Male,-1.688,1.74,-0.699,100,Public
1637,Yes,Female,-0.648,4.814,-0.699,100,Public
1637,Yes,Female,-0.688,7.723,-0.699,100,Public
1637,Yes,Female,-1.408,3.595,-0.699,100,Public
1637,No,Male,0.742,24.993,-0.699,100,Public
1637,Yes,Male,-1.948,17.621,-0.699,100,Public
1637,No,Female,-0.688,18.052,-0.699,100,Public
1637,Yes,Female,-1.518,7.138,-0.699,100,Public
1637,Yes,Female,-0.758,2.202,-0.699,100,Public
1637,No,Female,-1.278,6.065,-0.699,100,Public
1637,Yes,Female,-1.548,11.613,-0.699,100,Public
1637,Yes,Female,-0.708,-1.211,-0.699,100,Public
1637,Yes,Female,0.242,14.536,-0.699,100,Public
1637,Yes,Male,-1.748,-2.374,-0.699,100,Public
1637,No,Female,0.362,20.394,-0.699,100,Public
1637,Yes,Male,-0.568,5.87,-0.699,100,Public
1906,Yes,Female,0.132,14.449,0.518,400,Catholic
1906,No,Female,0.382,20.455,0.518,400,Catholic
1906,No,Female,1.082,22.826,0.518,400,Catholic
1906,No,Female,-0.538,16.801,0.518,400,Catholic
1906,Yes,Female,0.992,9.995,0.518,400,Catholic
1906,No,Female,-0.588,23.482,0.518,400,Catholic
1906,No,Male,0.822,17.985,0.518,400,Catholic
1906,No,Male,0.702,14.63,0.518,400,Catholic
1906,No,Male,1.012,16.667,0.518,400,Catholic
1906,No,Male,0.602,14.171,0.518,400,Catholic
1906,No,Female,-0.298,20.115,0.518,400,Catholic
1906,No,Female,-0.518,4.805,0.518,400,Catholic
1906,No,Male,0.592,22.107,0.518,400,Catholic
1906,No,Female,0.382,21.122,0.518,400,Catholic
1906,No,Female,0.152,10.484,0.518,400,Catholic
1906,No,Female,-0.088,21.028,0.518,400,Catholic
1906,No,Male,0.202,24.457,0.518,400,Catholic
1906,No,Male,-0.278,0.901,0.518,400,Catholic
1906,Yes,Male,-0.508,13.83,0.518,400,Catholic
1906,No,Male,1.512,23.345,0.518,400,Catholic
1906,No,Male,1.122,22.222,0.518,400,Catholic
1906,No,Male,1.512,7.865,0.518,400,Catholic
1906,No,Female,-0.068,14.798,0.518,400,Catholic
1906,No,Female,0.462,11.586,0.518,400,Catholic
1906,No,Female,0.362,7.297,0.518,400,Catholic
1906,No,Male,1.082,21.556,0.518,400,Catholic
1906,No,Female,1.512,18.386,0.518,400,Catholic
1906,No,Male,0.802,23.062,0.518,400,Catholic
1906,No,Male,0.272,12.15,0.518,400,Catholic
1906,No,Male,1.152,24.247,0.518,400,Catholic
1906,No,Female,1.122,18.531,0.518,400,Catholic
1906,No,Male,-0.138,4.94,0.518,400,Catholic
1906,No,Female,0.292,7.663,0.518,400,Catholic
1906,No,Male,0.272,16.426,0.518,400,Catholic
1906,No,Female,-0.138,24.479,0.518,400,Catholic
1906,No,Male,1.292,22.59,0.518,400,Catholic
1906,No,Male,1.422,18.189,0.518,400,Catholic
1906,No,Male,0.952,15.602,0.518,400,Catholic
1906,Yes,Male,0.002,11.04,0.518,400,Catholic
1906,No,Female,0.532,12.916,0.518,400,Catholic
1906,No,Female,1.512,6.992,0.518,400,Catholic
1906,No,Female,1.012,24.479,0.518,400,Catholic
1906,No,Male,-0.378,8.609,0.518,400,Catholic
1906,No,Female,0.632,12.152,0.518,400,Catholic
1906,No,Female,0.892,21.572,0.518,400,Catholic
1906,No,Female,1.292,17.926,0.518,400,Catholic
1906,Yes,Male,0.282,-1.603,0.518,400,Catholic
1906,No,Male,0.102,23.231,0.518,400,Catholic
1906,No,Female,1.012,10.257,0.518,400,Catholic
1906,No,Female,-0.048,20.194,0.518,400,Catholic
1906,No,Female,1.012,16.312,0.518,400,Catholic
1906,No,Male,0.412,17.127,0.518,400,Catholic
1906,No,Male,-0.188,20.66,0.518,400,Catholic
1909,No,Male,0.482,12.165,0.254,1357,Public
1909,No,Female,0.272,18.478,0.254,1357,Public
1909,No,Female,-1.288,7.892,0.254,1357,Public
1909,No,Male,0.762,8.645,0.254,1357,Public
1909,No,Female,0.642,17.342,0.254,1357,Public
1909,No,Male,1.172,8.357,0.254,1357,Public
1909,No,Female,0.182,13.907,0.254,1357,Public
1909,No,Male,0.972,23.096,0.254,1357,Public
1909,No,Male,-0.028,7.539,0.254,1357,Public
1909,No,Male,1.022,23.286,0.254,1357,Public
1909,No,Female,0.892,14.593,0.254,1357,Public
1909,No,Male,-0.018,22.053,0.254,1357,Public
1909,No,Male,-0.478,12.5,0.254,1357,Public
1909,No,Male,1.512,23.93,0.254,1357,Public
1909,No,Female,-0.138,4.605,0.254,1357,Public
1909,No,Female,-0.718,15.322,0.254,1357,Public
1909,No,Male,-0.738,5.69,0.254,1357,Public
1909,No,Female,-0.148,18.638,0.254,1357,Public
1909,No,Female,0.892,17.06,0.254,1357,Public
1909,No,Male,0.532,19.385,0.254,1357,Public
1909,No,Male,-0.178,17.416,0.254,1357,Public
1909,No,Male,-0.118,20.664,0.254,1357,Public
1909,No,Female,0.312,22.585,0.254,1357,Public
1909,No,Male,-0.258,16,0.254,1357,Public
1909,No,Male,0.682,7.327,0.254,1357,Public
1909,No,Male,0.332,12.279,0.254,1357,Public
1909,No,Male,1.362,8.132,0.254,1357,Public
1909,No,Female,-0.968,4.967,0.254,1357,Public
1942,No,Female,0.802,16.387,0.688,959,Public
1942,No,Female,1.072,24.993,0.688,959,Public
1942,No,Female,0.702,21.084,0.688,959,Public
1942,Yes,Male,0.922,22.337,0.688,959,Public
1942,No,Male,1.372,12.398,0.688,959,Public
1942,No,Male,0.412,24.041,0.688,959,Public
1942,No,Male,1.162,23.856,0.688,959,Public
1942,No,Male,-0.568,20.514,0.688,959,Public
1942,No,Female,1.282,23.023,0.688,959,Public
1942,No,Female,0.052,11.015,0.688,959,Public
1942,No,Male,0.552,15.63,0.688,959,Public
1942,No,Female,1.052,23.613,0.688,959,Public
1942,No,Female,1.192,16.903,0.688,959,Public
1942,No,Male,0.312,13.926,0.688,959,Public
1942,No,Male,1.152,17.344,0.688,959,Public
1942,No,Female,0.212,20.979,0.688,959,Public
1942,No,Male,0.902,11.204,0.688,959,Public
1942,No,Male,1.032,22.116,0.688,959,Public
1942,No,Female,0.002,9.468,0.688,959,Public
1942,No,Female,0.132,18.211,0.688,959,Public
1942,No,Male,-0.298,22.681,0.688,959,Public
1942,No,Female,0.442,21.991,0.688,959,Public
1942,No,Female,0.642,14.13,0.688,959,Public
1942,No,Female,1.242,20.088,0.688,959,Public
1942,No,Male,1.192,24.479,0.688,959,Public
1942,No,Female,0.442,22.288,0.688,959,Public
1942,No,Female,1.512,3.209,0.688,959,Public
1942,No,Female,0.532,14.702,0.688,959,Public
1942,No,Male,0.322,12.606,0.688,959,Public
1946,No,Male,1.002,24.993,0.01,1646,Public
1946,No,Female,-0.308,9.154,0.01,1646,Public
1946,No,Male,1.312,19.017,0.01,1646,Public
1946,No,Male,0.882,21.062,0.01,1646,Public
1946,No,Male,0.012,18.04,0.01,1646,Public
1946,Yes,Male,1.382,11.075,0.01,1646,Public
1946,No,Male,-0.278,7.84,0.01,1646,Public
1946,No,Male,0.462,22.326,0.01,1646,Public
1946,No,Female,0.052,1.755,0.01,1646,Public
1946,Yes,Female,-1.068,7.341,0.01,1646,Public
1946,No,Female,0.762,23.834,0.01,1646,Public
1946,No,Male,0.462,4.784,0.01,1646,Public
1946,No,Male,0.102,8.755,0.01,1646,Public
1946,No,Female,0.172,7.833,0.01,1646,Public
1946,No,Female,0.062,11.71,0.01,1646,Public
1946,No,Male,0.492,22.986,0.01,1646,Public
1946,No,Female,-0.758,16.863,0.01,1646,Public
1946,No,Female,0.632,2.913,0.01,1646,Public
1946,Yes,Male,-1.058,21.883,0.01,1646,Public
1946,No,Female,-0.648,6.358,0.01,1646,Public
1946,No,Female,-0.118,7.938,0.01,1646,Public
1946,No,Female,-1.378,7.937,0.01,1646,Public
1946,No,Female,0.492,22.254,0.01,1646,Public
1946,No,Male,-1.248,8.375,0.01,1646,Public
1946,Yes,Male,0.402,18.362,0.01,1646,Public
1946,No,Female,0.312,12.624,0.01,1646,Public
1946,No,Female,-0.588,14.393,0.01,1646,Public
1946,No,Male,-0.008,19.117,0.01,1646,Public
1946,No,Male,0.012,22.354,0.01,1646,Public
1946,No,Female,-0.458,17.672,0.01,1646,Public
1946,No,Female,-1.398,3.605,0.01,1646,Public
1946,No,Female,-0.128,7.778,0.01,1646,Public
1946,No,Male,0.792,14.635,0.01,1646,Public
1946,No,Female,-0.248,10.79,0.01,1646,Public
1946,No,Male,-0.158,6.149,0.01,1646,Public
1946,No,Female,-0.138,4.468,0.01,1646,Public
1946,No,Female,-0.318,3.209,0.01,1646,Public
1946,No,Male,0.802,11.625,0.01,1646,Public
1946,No,Male,-0.138,19.622,0.01,1646,Public
2030,Yes,Male,0.382,16.028,0.334,1332,Public
2030,No,Male,0.862,12.927,0.334,1332,Public
2030,No,Female,0.072,9.733,0.334,1332,Public
2030,No,Female,0.782,20.932,0.334,1332,Public
2030,No,Female,1.512,7.054,0.334,1332,Public
2030,No,Male,1.022,4.461,0.334,1332,Public
2030,No,Male,1.182,18.399,0.334,1332,Public
2030,No,Male,1.202,15.332,0.334,1332,Public
2030,No,Male,-0.218,11.536,0.334,1332,Public
2030,No,Male,0.402,15.893,0.334,1332,Public
2030,No,Male,-0.458,5.912,0.334,1332,Public
2030,No,Female,0.552,23.108,0.334,1332,Public
2030,No,Male,0.932,5.129,0.334,1332,Public
2030,No,Female,-0.828,9.32,0.334,1332,Public
2030,No,Male,-0.918,8.255,0.334,1332,Public
2030,No,Female,-0.118,4.756,0.334,1332,Public
2030,No,Female,0.972,9.184,0.334,1332,Public
2030,No,Male,-0.878,6.21,0.334,1332,Public
2030,No,Male,0.472,14.699,0.334,1332,Public
2030,No,Male,1.512,15.463,0.334,1332,Public
2030,No,Female,-0.188,2.796,0.334,1332,Public
2030,No,Female,-0.538,15.564,0.334,1332,Public
2030,No,Male,-0.538,13.452,0.334,1332,Public
2030,No,Female,0.712,16.257,0.334,1332,Public
2030,No,Male,0.172,19.887,0.334,1332,Public
2030,No,Female,-1.178,11.883,0.334,1332,Public
2030,Yes,Male,0.172,2.731,0.334,1332,Public
2030,No,Male,0.982,4.696,0.334,1332,Public
2030,No,Female,1.142,1.227,0.334,1332,Public
2030,No,Male,0.702,15.608,0.334,1332,Public
2030,No,Male,1.072,24.297,0.334,1332,Public
2030,No,Female,1.042,2.625,0.334,1332,Public
2030,No,Male,0.282,22.167,0.334,1332,Public
2030,No,Male,-0.648,10.916,0.334,1332,Public
2030,No,Male,-0.178,5.366,0.334,1332,Public
2030,No,Male,0.212,9.004,0.334,1332,Public
2030,No,Female,0.932,13.732,0.334,1332,Public
2030,No,Female,0.502,19.118,0.334,1332,Public
2030,No,Male,0.272,23.736,0.334,1332,Public
2030,Yes,Female,-0.078,4.328,0.334,1332,Public
2030,No,Female,0.242,6.72,0.334,1332,Public
2030,No,Female,0.112,12.692,0.334,1332,Public
2030,No,Male,-0.118,19.624,0.334,1332,Public
2030,No,Male,1.302,16.604,0.334,1332,Public
2030,No,Female,0.212,16.569,0.334,1332,Public
2030,No,Female,0.352,11.47,0.334,1332,Public
2030,No,Male,0.042,10.275,0.334,1332,Public
2208,No,Male,0.702,20.633,0.429,1061,Catholic
2208,No,Female,0.002,17.075,0.429,1061,Catholic
2208,No,Female,-0.318,5.958,0.429,1061,Catholic
2208,No,Male,1.022,12.663,0.429,1061,Catholic
2208,No,Female,-0.268,13.684,0.429,1061,Catholic
2208,No,Female,-0.148,17.699,0.429,1061,Catholic
2208,No,Male,1.652,16.658,0.429,1061,Catholic
2208,No,Male,1.202,23.449,0.429,1061,Catholic
2208,No,Male,0.012,23.822,0.429,1061,Catholic
2208,No,Female,-0.478,7.847,0.429,1061,Catholic
2208,No,Female,1.392,18.46,0.429,1061,Catholic
2208,No,Male,1.122,22.136,0.429,1061,Catholic
2208,No,Male,0.842,21.007,0.429,1061,Catholic
2208,No,Female,1.152,23.141,0.429,1061,Catholic
2208,No,Female,0.202,7.237,0.429,1061,Catholic
2208,No,Female,0.662,22.057,0.429,1061,Catholic
2208,No,Female,-0.298,4.206,0.429,1061,Catholic
2208,No,Male,0.772,17.56,0.429,1061,Catholic
2208,No,Female,0.792,12.281,0.429,1061,Catholic
2208,No,Female,1.392,17.706,0.429,1061,Catholic
2208,No,Female,0.432,20.026,0.429,1061,Catholic
2208,No,Female,-0.108,21.744,0.429,1061,Catholic
2208,No,Male,0.982,17.163,0.429,1061,Catholic
2208,No,Male,0.852,11.373,0.429,1061,Catholic
2208,No,Male,-0.188,6.795,0.429,1061,Catholic
2208,No,Male,-0.598,23.159,0.429,1061,Catholic
2208,No,Female,0.562,14.315,0.429,1061,Catholic
2208,No,Female,0.182,3.51,0.429,1061,Catholic
2208,No,Female,-0.118,10.983,0.429,1061,Catholic
2208,No,Male,0.632,13.021,0.429,1061,Catholic
2208,No,Female,-0.438,7.956,0.429,1061,Catholic
2208,No,Male,0.202,8.782,0.429,1061,Catholic
2208,No,Female,1.002,7.155,0.429,1061,Catholic
2208,No,Female,0.572,17.536,0.429,1061,Catholic
2208,No,Female,0.182,4.786,0.429,1061,Catholic
2208,No,Female,0.482,14.15,0.429,1061,Catholic
2208,No,Female,-0.068,19.604,0.429,1061,Catholic
2208,No,Male,-0.348,16.841,0.429,1061,Catholic
2208,No,Female,-0.908,17.839,0.429,1061,Catholic
2208,No,Female,0.772,6.078,0.429,1061,Catholic
2208,No,Male,0.702,11.21,0.429,1061,Catholic
2208,No,Male,0.932,12.497,0.429,1061,Catholic
2208,No,Female,0.932,23.529,0.429,1061,Catholic
2208,No,Male,-0.468,18.196,0.429,1061,Catholic
2208,No,Female,-0.118,16.353,0.429,1061,Catholic
2208,No,Male,0.792,20.628,0.429,1061,Catholic
2208,No,Male,0.202,24.707,0.429,1061,Catholic
2208,No,Female,0.212,21.009,0.429,1061,Catholic
2208,No,Male,0.142,21.89,0.429,1061,Catholic
2208,No,Male,0.112,22.16,0.429,1061,Catholic
2208,No,Male,-0.368,8.438,0.429,1061,Catholic
2208,No,Male,0.782,9.796,0.429,1061,Catholic
2208,No,Male,1.182,23.955,0.429,1061,Catholic
2208,No,Female,1.122,16.76,0.429,1061,Catholic
2208,No,Female,1.202,16.302,0.429,1061,Catholic
2208,No,Female,0.682,19.196,0.429,1061,Catholic
2208,No,Female,0.802,11.457,0.429,1061,Catholic
2208,No,Female,1.032,20.3,0.429,1061,Catholic
2208,No,Female,0.242,14.845,0.429,1061,Catholic
2208,No,Female,-0.218,2.957,0.429,1061,Catholic
2277,Yes,Female,-0.718,3.472,-0.756,773,Catholic
2277,Yes,Female,1.762,4.261,-0.756,773,Catholic
2277,Yes,Female,-1.258,6.328,-0.756,773,Catholic
2277,Yes,Female,-0.678,10.308,-0.756,773,Catholic
2277,Yes,Female,-0.708,4.097,-0.756,773,Catholic
2277,No,Female,-0.598,10.24,-0.756,773,Catholic
2277,Yes,Female,-1.148,8.089,-0.756,773,Catholic
2277,No,Female,-0.798,6.932,-0.756,773,Catholic
2277,Yes,Female,-1.378,20.906,-0.756,773,Catholic
2277,Yes,Female,-0.398,3.522,-0.756,773,Catholic
2277,No,Female,-0.548,13.643,-0.756,773,Catholic
2277,Yes,Female,-0.948,12.865,-0.756,773,Catholic
2277,Yes,Female,-0.138,8.642,-0.756,773,Catholic
2277,Yes,Female,-1.198,5.252,-0.756,773,Catholic
2277,Yes,Female,-1.008,15.778,-0.756,773,Catholic
2277,Yes,Female,-0.858,10.371,-0.756,773,Catholic
2277,Yes,Female,-0.468,3.235,-0.756,773,Catholic
2277,Yes,Female,-0.678,4.782,-0.756,773,Catholic
2277,Yes,Female,-0.188,3.677,-0.756,773,Catholic
2277,No,Female,-0.218,18.532,-0.756,773,Catholic
2277,Yes,Female,0.502,1.938,-0.756,773,Catholic
2277,Yes,Female,-0.208,8.293,-0.756,773,Catholic
2277,Yes,Female,-0.768,12.412,-0.756,773,Catholic
2277,Yes,Female,-0.988,16.13,-0.756,773,Catholic
2277,No,Female,-1.448,2.891,-0.756,773,Catholic
2277,Yes,Female,-1.718,6.701,-0.756,773,Catholic
2277,Yes,Female,0.052,12.075,-0.756,773,Catholic
2277,Yes,Female,-0.178,10.425,-0.756,773,Catholic
2277,Yes,Female,-1.308,12.573,-0.756,773,Catholic
2277,Yes,Female,-1.648,9.146,-0.756,773,Catholic
2277,Yes,Female,-1.058,4.559,-0.756,773,Catholic
2277,No,Female,-1.158,2.38,-0.756,773,Catholic
2277,Yes,Female,-0.778,8.309,-0.756,773,Catholic
2277,Yes,Female,0.582,6.061,-0.756,773,Catholic
2277,Yes,Female,-0.428,6.098,-0.756,773,Catholic
2277,Yes,Female,-1.458,16.248,-0.756,773,Catholic
2277,Yes,Female,-1.178,2.462,-0.756,773,Catholic
2277,Yes,Female,-1.498,4.069,-0.756,773,Catholic
2277,Yes,Female,-1.278,15.922,-0.756,773,Catholic
2277,No,Female,-0.398,18.118,-0.756,773,Catholic
2277,Yes,Female,0.562,13.484,-0.756,773,Catholic
2277,Yes,Female,-0.528,4.579,-0.756,773,Catholic
2277,Yes,Female,-1.438,14.009,-0.756,773,Catholic
2277,No,Female,-0.898,-1.722,-0.756,773,Catholic
2277,Yes,Female,0.122,4.322,-0.756,773,Catholic
2277,No,Female,-1.208,10.92,-0.756,773,Catholic
2277,Yes,Female,-1.128,5.081,-0.756,773,Catholic
2277,No,Female,0.442,5.449,-0.756,773,Catholic
2277,Yes,Female,-1.058,12.725,-0.756,773,Catholic
2277,Yes,Female,-0.858,14.231,-0.756,773,Catholic
2277,Yes,Female,-1.078,8.338,-0.756,773,Catholic
2277,Yes,Female,-1.028,18.592,-0.756,773,Catholic
2277,No,Female,-1.328,14.476,-0.756,773,Catholic
2277,Yes,Female,-0.298,11.975,-0.756,773,Catholic
2277,No,Female,-1.008,10.967,-0.756,773,Catholic
2277,Yes,Female,-1.808,22.731,-0.756,773,Catholic
2277,No,Female,-1.448,9.048,-0.756,773,Catholic
2277,No,Female,-0.118,2.837,-0.756,773,Catholic
2277,Yes,Female,-1.138,21.723,-0.756,773,Catholic
2277,Yes,Female,-1.388,5.467,-0.756,773,Catholic
2277,Yes,Female,-1.318,6.18,-0.756,773,Catholic
2305,Yes,Female,-0.738,16.405,-0.622,485,Catholic
2305,Yes,Female,-1.178,12.823,-0.622,485,Catholic
2305,Yes,Female,-0.308,15.256,-0.622,485,Catholic
2305,Yes,Female,-0.358,12.746,-0.622,485,Catholic
2305,Yes,Female,-1.518,10.246,-0.622,485,Catholic
2305,Yes,Female,-0.518,8.94,-0.622,485,Catholic
2305,Yes,Female,-0.368,-1.005,-0.622,485,Catholic
2305,Yes,Female,-0.228,17.401,-0.622,485,Catholic
2305,Yes,Female,0.102,15.192,-0.622,485,Catholic
2305,Yes,Female,0.052,16.174,-0.622,485,Catholic
2305,Yes,Female,-0.148,12.433,-0.622,485,Catholic
2305,Yes,Female,-0.528,16.331,-0.622,485,Catholic
2305,Yes,Female,-0.648,6.51,-0.622,485,Catholic
2305,Yes,Female,-0.598,4.082,-0.622,485,Catholic
2305,Yes,Female,-1.058,6.444,-0.622,485,Catholic
2305,Yes,Female,-1.178,2.734,-0.622,485,Catholic
2305,Yes,Female,-0.358,4.005,-0.622,485,Catholic
2305,Yes,Female,-1.208,14.364,-0.622,485,Catholic
2305,No,Female,0.162,5.624,-0.622,485,Catholic
2305,Yes,Female,-1.548,11.896,-0.622,485,Catholic
2305,Yes,Female,0.182,12.313,-0.622,485,Catholic
2305,No,Female,-1.178,10.839,-0.622,485,Catholic
2305,Yes,Female,-1.698,12.199,-0.622,485,Catholic
2305,Yes,Female,-0.148,15.062,-0.622,485,Catholic
2305,Yes,Female,-0.438,11.356,-0.622,485,Catholic
2305,Yes,Female,-0.388,6.292,-0.622,485,Catholic
2305,Yes,Female,-0.478,7.141,-0.622,485,Catholic
2305,Yes,Female,0.442,10.168,-0.622,485,Catholic
2305,Yes,Female,-0.598,10.567,-0.622,485,Catholic
2305,Yes,Female,-0.568,12.356,-0.622,485,Catholic
2305,Yes,Female,-0.058,5.074,-0.622,485,Catholic
2305,No,Female,-1.088,10.581,-0.622,485,Catholic
2305,Yes,Female,-1.178,13.882,-0.622,485,Catholic
2305,Yes,Female,-0.468,2.095,-0.622,485,Catholic
2305,Yes,Female,-0.568,15.898,-0.622,485,Catholic
2305,Yes,Female,-2.138,14.09,-0.622,485,Catholic
2305,Yes,Female,-1.608,11.01,-0.622,485,Catholic
2305,Yes,Female,-0.708,6.407,-0.622,485,Catholic
2305,Yes,Female,-0.008,2.079,-0.622,485,Catholic
2305,Yes,Female,-0.858,13.632,-0.622,485,Catholic
2305,Yes,Female,-0.838,15.303,-0.622,485,Catholic
2305,Yes,Female,-0.438,10.264,-0.622,485,Catholic
2305,Yes,Female,-0.888,10.004,-0.622,485,Catholic
2305,Yes,Female,-0.338,15.857,-0.622,485,Catholic
2305,Yes,Female,-1.288,18.534,-0.622,485,Catholic
2305,Yes,Female,0.202,10.927,-0.622,485,Catholic
2305,Yes,Female,1.242,9.318,-0.622,485,Catholic
2305,Yes,Female,-0.778,9.917,-0.622,485,Catholic
2305,Yes,Female,0.122,6.727,-0.622,485,Catholic
2305,Yes,Female,-1.458,14.901,-0.622,485,Catholic
2305,Yes,Female,-1.928,13.344,-0.622,485,Catholic
2305,Yes,Female,-1.128,16.557,-0.622,485,Catholic
2305,Yes,Female,-0.588,14.038,-0.622,485,Catholic
2305,Yes,Female,-1.038,10.067,-0.622,485,Catholic
2305,Yes,Female,-1.028,10.743,-0.622,485,Catholic
2305,Yes,Female,-0.708,21.352,-0.622,485,Catholic
2305,Yes,Female,-0.038,11.658,-0.622,485,Catholic
2305,Yes,Female,-1.378,17.251,-0.622,485,Catholic
2305,Yes,Female,1.192,16.406,-0.622,485,Catholic
2305,Yes,Female,0.402,14.009,-0.622,485,Catholic
2305,Yes,Female,-1.158,7.594,-0.622,485,Catholic
2305,Yes,Female,-0.938,-0.602,-0.622,485,Catholic
2305,Yes,Female,-0.768,-0.928,-0.622,485,Catholic
2305,Yes,Female,-0.348,14.558,-0.622,485,Catholic
2305,Yes,Female,-0.078,11.596,-0.622,485,Catholic
2305,Yes,Female,-1.098,15.085,-0.622,485,Catholic
2305,Yes,Female,-1.268,20.108,-0.622,485,Catholic
2336,No,Male,-0.228,24.404,0.448,1523,Public
2336,No,Male,1.132,23.744,0.448,1523,Public
2336,No,Female,0.502,17.563,0.448,1523,Public
2336,No,Male,0.962,23.696,0.448,1523,Public
2336,No,Male,0.942,24.344,0.448,1523,Public
2336,No,Female,1.012,14.767,0.448,1523,Public
2336,No,Male,0.602,18.836,0.448,1523,Public
2336,No,Female,0.532,4.472,0.448,1523,Public
2336,No,Female,0.722,20.346,0.448,1523,Public
2336,No,Male,1.282,6.92,0.448,1523,Public
2336,No,Male,0.492,24.993,0.448,1523,Public
2336,No,Female,0.972,20.255,0.448,1523,Public
2336,No,Male,0.522,13.082,0.448,1523,Public
2336,No,Female,0.912,21.774,0.448,1523,Public
2336,No,Female,1.072,19.484,0.448,1523,Public
2336,No,Male,0.412,8.572,0.448,1523,Public
2336,No,Male,-0.798,21.206,0.448,1523,Public
2336,No,Male,1.072,21.218,0.448,1523,Public
2336,No,Female,1.092,18.736,0.448,1523,Public
2336,No,Male,0.292,9.294,0.448,1523,Public
2336,No,Male,0.922,4.807,0.448,1523,Public
2336,No,Female,0.842,17.54,0.448,1523,Public
2336,Yes,Female,0.452,13.669,0.448,1523,Public
2336,No,Female,0.082,20.389,0.448,1523,Public
2336,No,Male,0.912,23.188,0.448,1523,Public
2336,No,Male,-0.218,13.853,0.448,1523,Public
2336,No,Male,0.352,21.435,0.448,1523,Public
2336,No,Female,-0.918,11.351,0.448,1523,Public
2336,No,Female,-0.158,21.085,0.448,1523,Public
2336,No,Male,0.452,21.185,0.448,1523,Public
2336,No,Female,-0.258,10.038,0.448,1523,Public
